make,model,year,cylinders,displ,fuelType,VClass,mpg
20,4310,1989,6.0,0.02678887190827367,12,0,20
25,1009,1989,4.0,-0.9446253252349309,12,0,24
25,1009,1989,4.0,-0.9446253252349309,12,0,25
25,1009,1989,6.0,-0.3468319731468051,12,0,20
25,1009,1989,6.0,-0.3468319731468051,12,0,20
25,1307,1989,4.0,-0.9446253252349309,12,0,25
25,1307,1989,4.0,-0.9446253252349309,12,0,26
25,1307,1989,6.0,-0.3468319731468051,12,0,20
42,2733,1985,8.0,1.2970997450955415,12,1,17
25,1307,1989,6.0,-0.3468319731468051,12,0,20
26,2770,1989,4.0,-0.7951769872128993,8,0,21
26,2770,1989,4.0,-0.5710044801798522,8,0,18
26,2770,1989,4.0,-0.5710044801798522,12,0,22
26,2770,1989,4.0,-0.5710044801798522,12,0,24
26,2770,1989,4.0,-0.5710044801798522,8,0,21
92,4172,1989,4.0,-1.2435220012789938,12,0,25
92,4172,1989,4.0,-1.2435220012789938,12,0,28
92,4172,1989,4.0,-1.2435220012789938,12,0,27
92,4410,1989,4.0,-0.9446253252349309,12,0,21
42,2733,1985,8.0,1.8948930971836675,12,1,13
92,4410,1989,4.0,-0.9446253252349309,12,0,22
32,3289,1989,4.0,-0.7951769872128993,12,0,24
32,3289,1989,4.0,-0.7951769872128993,12,0,26
32,4190,1989,4.0,-0.7951769872128993,12,0,23
32,4190,1989,4.0,-0.7951769872128993,12,0,25
32,4190,1989,4.0,-0.5710044801798522,8,0,19
32,4190,1989,4.0,-0.5710044801798522,12,0,22
32,4190,1989,4.0,-0.5710044801798522,8,0,21
32,4190,1989,4.0,-0.5710044801798522,12,0,24
34,4437,1989,4.0,-1.3182461702900097,12,0,25
87,2428,1985,8.0,1.2970997450955415,12,1,17
34,4437,1989,4.0,-1.3182461702900097,12,0,28
34,4437,1989,4.0,-1.2435220012789938,12,0,23
34,4437,1989,4.0,-1.2435220012789938,12,0,23
42,1926,1989,4.0,-1.019349494245947,12,0,25
42,1926,1989,4.0,-1.019349494245947,12,0,32
42,1926,1989,4.0,-1.019349494245947,12,0,27
42,1926,1989,4.0,-1.019349494245947,12,0,25
42,2768,1989,4.0,-1.2435220012789938,12,0,24
42,2768,1989,4.0,-1.2435220012789938,12,0,25
42,3434,1989,4.0,-0.7951769872128993,12,0,22
73,4599,1985,8.0,1.2970997450955415,12,1,17
42,3434,1989,4.0,-0.7951769872128993,8,0,21
42,3434,1989,4.0,-0.7951769872128993,12,0,24
42,4559,1989,4.0,-0.7204528182018839,12,0,21
42,4559,1989,4.0,-0.7204528182018839,12,0,24
42,4559,1989,4.0,-0.7204528182018839,12,0,21
42,4560,1989,4.0,-0.7204528182018839,12,0,19
50,786,1989,4.0,-0.9446253252349309,12,0,23
50,786,1989,4.0,-0.9446253252349309,12,0,22
50,786,1989,4.0,-0.9446253252349309,12,0,24
61,5050,1989,6.0,0.25096137894132114,8,0,18
93,1652,1985,6.0,0.4004097169633524,12,1,17
87,4592,1989,4.0,-0.7204528182018839,12,0,21
87,4592,1989,4.0,-0.7204528182018839,12,0,24
87,4592,1989,4.0,-0.7204528182018839,12,0,21
87,4593,1989,4.0,-0.7204528182018839,12,0,19
87,4608,1989,4.0,-1.2435220012789938,12,0,24
87,4608,1989,4.0,-1.2435220012789938,12,0,27
88,5082,1989,4.0,-0.7204528182018839,12,0,17
88,5082,1989,4.0,-0.7204528182018839,12,0,19
83,160,1989,4.0,-1.2435220012789938,12,0,24
83,160,1989,4.0,-1.2435220012789938,12,0,25
93,1652,1985,8.0,1.2970997450955415,12,1,17
83,160,1989,4.0,-1.2435220012789938,8,0,22
83,160,1989,4.0,-1.2435220012789938,8,0,20
83,160,1989,4.0,-1.2435220012789938,12,0,27
86,92,1989,6.0,-0.4962803111688364,8,0,19
86,132,1989,6.0,-0.19738363512477344,8,0,18
86,140,1989,6.0,-0.19738363512477344,8,0,16
86,381,1989,8.0,1.7454447591616358,8,0,13
89,2353,1989,4.0,-0.9446253252349309,12,0,22
89,2353,1989,4.0,-0.9446253252349309,12,0,21
89,2353,1989,4.0,-0.9446253252349309,12,0,23
93,1652,1985,8.0,1.2970997450955415,12,1,18
89,4251,1989,6.0,-0.19738363512477344,12,0,18
89,4251,1989,6.0,-0.19738363512477344,12,0,18
93,1593,1989,4.0,-0.7204528182018839,12,0,24
93,1593,1989,4.0,-0.7204528182018839,12,0,25
93,1593,1989,4.0,-0.5710044801798522,12,0,23
93,1593,1989,4.0,-0.5710044801798522,12,0,24
93,1593,1989,6.0,0.02678887190827367,12,0,20
100,259,1989,4.0,-1.019349494245947,12,0,19
100,259,1989,4.0,-1.019349494245947,12,0,19
100,259,1989,4.0,-1.019349494245947,8,0,20
93,1652,1985,8.0,1.820168928172652,1,1,21
100,259,1989,4.0,-1.019349494245947,8,0,20
100,259,1989,4.0,-1.019349494245947,12,0,20
100,259,1989,4.0,-1.019349494245947,12,0,20
100,331,1989,4.0,-0.8699011562239152,8,0,18
100,331,1989,4.0,-0.8699011562239152,8,0,19
100,331,1989,4.0,-0.7951769872128993,12,0,18
100,331,1989,4.0,-0.7951769872128993,12,0,18
100,331,1989,6.0,-0.2721078041357893,8,0,18
100,331,1989,6.0,-0.2721078041357893,8,0,18
102,2483,1989,4.0,-0.7951769872128993,12,0,24
11,113,1985,4.0,-1.0940736632569625,12,28,21
93,1652,1985,8.0,1.820168928172652,1,1,21
102,2483,1989,4.0,-0.7951769872128993,12,0,26
102,4443,1989,4.0,-0.7951769872128993,12,0,23
102,4443,1989,4.0,-0.7951769872128993,12,0,25
102,4443,1989,4.0,-0.5710044801798522,8,0,19
102,4443,1989,4.0,-0.5710044801798522,12,0,22
102,4443,1989,4.0,-0.5710044801798522,8,0,21
102,4443,1989,4.0,-0.5710044801798522,12,0,24
104,2406,1989,4.0,-0.9446253252349309,8,0,21
104,2406,1989,4.0,-0.9446253252349309,8,0,22
104,2406,1989,4.0,-0.7204528182018839,12,0,24
93,3269,1985,6.0,-0.19738363512477344,12,1,19
104,2406,1989,4.0,-0.7204528182018839,12,0,25
104,2406,1989,4.0,-0.5710044801798522,12,0,23
104,2406,1989,4.0,-0.5710044801798522,12,0,24
104,2798,1989,4.0,-1.2435220012789938,12,0,26
104,2798,1989,4.0,-1.2435220012789938,12,0,29
104,2798,1989,4.0,-1.2435220012789938,12,0,30
104,2798,1989,4.0,-0.9446253252349309,12,0,22
104,2798,1989,4.0,-0.9446253252349309,12,0,24
104,4439,1989,4.0,-0.9446253252349309,12,0,23
104,4439,1989,4.0,-0.9446253252349309,8,0,20
93,3269,1985,6.0,0.4004097169633524,12,1,19
104,4439,1989,4.0,-0.9446253252349309,12,0,27
104,4439,1989,4.0,-0.9446253252349309,8,0,22
119,549,1989,4.0,-0.9446253252349309,12,0,19
119,549,1989,4.0,-0.9446253252349309,12,0,18
119,549,1989,4.0,-0.9446253252349309,12,0,22
119,549,1989,4.0,-0.9446253252349309,8,0,21
119,549,1989,4.0,-0.9446253252349309,12,0,22
127,4163,1989,4.0,-1.0940736632569625,12,0,21
127,4163,1989,4.0,-1.0940736632569625,12,0,23
127,4163,1989,4.0,-1.0940736632569625,12,0,25
93,3269,1985,6.0,0.7740305620184312,1,1,23
127,4165,1989,4.0,-1.0940736632569625,12,0,20
127,4165,1989,4.0,-1.0940736632569625,12,0,21
134,1234,1989,4.0,-0.9446253252349309,12,0,21
134,1234,1989,4.0,-0.9446253252349309,12,0,24
134,1234,1989,4.0,-0.9446253252349309,12,0,25
134,1234,1989,4.0,-0.9446253252349309,12,0,25
134,1234,1989,4.0,-0.9446253252349309,12,0,21
134,1234,1989,6.0,-0.5710044801798522,12,0,19
134,1234,1989,6.0,-0.5710044801798522,12,0,19
134,1564,1989,6.0,-0.19738363512477344,8,0,19
104,3355,1985,6.0,0.7740305620184312,12,1,18
140,2390,1989,4.0,-1.2435220012789938,1,0,34
140,2390,1989,4.0,-1.0940736632569625,12,0,22
140,2390,1989,4.0,-1.0940736632569625,12,0,25
140,2329,1989,4.0,-1.0940736632569625,12,0,22
140,2622,1989,4.0,-1.2435220012789938,1,0,34
140,2622,1989,4.0,-1.0940736632569625,12,0,22
140,2622,1989,4.0,-1.0940736632569625,12,0,25
140,2624,1989,4.0,-1.0940736632569625,12,0,22
141,81,1989,4.0,-0.7204528182018839,12,0,19
141,81,1989,4.0,-0.7204528182018839,12,0,19
104,3355,1985,6.0,0.7740305620184312,12,1,19
141,81,1989,4.0,-0.7204528182018839,12,0,21
141,81,1989,4.0,-0.7204528182018839,12,0,21
141,501,1989,4.0,-0.7204528182018839,12,0,18
141,501,1989,6.0,-0.3468319731468051,12,0,17
32,1181,1989,4.0,-0.7951769872128993,12,0,20
104,2433,1989,6.0,-0.12265946611375764,8,2,17
6,2,1989,5.0,-0.7204528182018839,12,2,18
6,2,1989,5.0,-0.7204528182018839,12,2,19
6,4,1989,5.0,-0.7204528182018839,12,2,18
6,49,1989,5.0,-0.7951769872128993,12,2,18
104,3355,1985,8.0,1.2970997450955415,12,1,18
6,49,1989,5.0,-0.7951769872128993,12,2,19
6,52,1989,5.0,-0.7951769872128993,12,2,18
11,457,1989,6.0,0.10151304091928949,12,2,15
11,457,1989,6.0,0.10151304091928949,12,2,16
11,457,1989,6.0,0.10151304091928949,12,2,16
11,459,1989,6.0,0.10151304091928949,12,2,15
11,459,1989,6.0,0.10151304091928949,12,2,16
11,489,1989,12.0,1.2970997450955415,12,2,13
11,489,1989,12.0,1.2970997450955415,12,2,13
20,1347,1989,4.0,-0.5710044801798522,12,2,23
104,3355,1985,8.0,1.820168928172652,1,1,21
20,1347,1989,6.0,-0.3468319731468051,12,2,20
20,1347,1989,6.0,-0.3468319731468051,12,2,21
20,1347,1989,6.0,0.02678887190827367,12,2,20
20,1347,1989,6.0,0.02678887190827367,12,2,21
20,3836,1989,6.0,-0.3468319731468051,12,2,21
20,3836,1989,6.0,-0.12265946611375764,12,2,20
20,3864,1989,6.0,0.4004097169633524,12,2,20
24,1855,1989,8.0,0.9234789000404628,12,2,18
24,4189,1989,8.0,0.9234789000404628,12,2,18
25,1342,1989,4.0,-0.5710044801798522,12,2,23
104,3355,1985,8.0,1.820168928172652,1,1,21
25,1342,1989,6.0,-0.3468319731468051,12,2,20
25,1342,1989,6.0,-0.3468319731468051,12,2,21
25,1540,1989,4.0,-0.9446253252349309,12,2,24
25,1540,1989,4.0,-0.9446253252349309,12,2,25
25,1540,1989,6.0,-0.3468319731468051,12,2,20
25,1540,1989,6.0,-0.3468319731468051,12,2,20
26,2772,1989,4.0,-0.7951769872128993,12,2,23
26,2772,1989,4.0,-0.7951769872128993,12,2,25
26,2772,1989,4.0,-0.7951769872128993,8,2,21
26,2772,1989,4.0,-0.5710044801798522,8,2,19
113,4263,1985,8.0,2.6421347872938252,12,1,8
26,2772,1989,4.0,-0.5710044801798522,12,2,22
26,2772,1989,4.0,-0.5710044801798522,8,2,21
26,2772,1989,4.0,-0.5710044801798522,12,2,24
26,3259,1989,6.0,-0.19738363512477344,12,2,19
26,3264,1989,8.0,1.4465480831175732,8,2,17
92,3018,1989,6.0,-0.19738363512477344,8,2,19
92,3018,1989,6.0,-0.19738363512477344,8,2,20
32,867,1989,4.0,-0.7951769872128993,12,2,24
32,867,1989,4.0,-0.7951769872128993,12,2,25
32,867,1989,4.0,-0.5710044801798522,12,2,23
11,113,1985,4.0,-1.0940736632569625,12,28,23
20,4309,1985,4.0,-1.0940736632569625,12,13,24
32,1657,1989,8.0,1.4465480831175732,8,2,14
32,1657,1989,8.0,1.4465480831175732,8,2,17
32,1657,1989,8.0,1.4465480831175732,8,2,12
32,1675,1989,4.0,-0.5710044801798522,12,2,22
32,1675,1989,6.0,-0.19738363512477344,12,2,19
32,2758,1989,4.0,-0.7951769872128993,12,2,23
32,2758,1989,4.0,-0.7951769872128993,12,2,25
32,2758,1989,4.0,-0.7951769872128993,8,2,21
32,2758,1989,4.0,-0.5710044801798522,8,2,19
32,2758,1989,4.0,-0.5710044801798522,12,2,22
20,4309,1985,4.0,-1.0940736632569625,12,13,26
32,2758,1989,4.0,-0.5710044801798522,8,2,21
32,2758,1989,4.0,-0.5710044801798522,12,2,24
32,4370,1989,4.0,-0.7951769872128993,12,2,23
32,4370,1989,4.0,-0.5710044801798522,8,2,19
32,4370,1989,4.0,-0.5710044801798522,12,2,22
32,4370,1989,4.0,-0.5710044801798522,12,2,24
32,4370,1989,4.0,-0.5710044801798522,8,2,21
32,4370,1989,6.0,-0.19738363512477344,12,2,19
32,400,1989,4.0,-0.7951769872128993,12,2,23
32,400,1989,4.0,-0.5710044801798522,8,2,19
20,4309,1985,4.0,-0.9446253252349309,12,13,24
32,400,1989,4.0,-0.5710044801798522,12,2,22
34,3027,1989,4.0,-0.7951769872128993,12,2,21
34,3027,1989,4.0,-0.7951769872128993,12,2,24
42,4522,1989,4.0,-0.5710044801798522,12,2,21
42,4522,1989,6.0,-0.19738363512477344,12,2,21
42,4522,1989,6.0,-0.19738363512477344,8,2,19
42,4522,1989,6.0,0.4004097169633524,12,2,20
42,4573,1989,6.0,0.4004097169633524,8,2,17
42,4573,1989,6.0,0.4004097169633524,12,2,20
42,4573,1989,6.0,0.4004097169633524,8,2,18
20,4309,1985,4.0,-0.9446253252349309,12,13,26
52,4316,1989,4.0,-0.645728649190868,12,2,21
52,4316,1989,4.0,-0.645728649190868,12,2,20
52,4316,1989,6.0,-0.19738363512477344,12,2,18
87,1548,1989,6.0,0.4004097169633524,12,2,20
87,1548,1989,6.0,0.4004097169633524,8,2,17
87,1548,1989,6.0,0.4004097169633524,8,2,18
73,3008,1989,8.0,1.2970997450955415,12,2,18
87,4073,1989,6.0,-0.19738363512477344,12,2,21
87,4073,1989,6.0,0.4004097169633524,12,2,20
88,4153,1989,6.0,-0.2721078041357893,12,2,17
25,1311,1985,4.0,-0.9446253252349309,12,13,24
88,4153,1989,6.0,-0.2721078041357893,12,2,18
81,65,1989,6.0,-0.3468319731468051,8,2,14
81,65,1989,6.0,-0.3468319731468051,8,2,14
83,414,1989,4.0,-0.7951769872128993,12,2,22
83,414,1989,4.0,-0.7951769872128993,8,2,19
83,414,1989,4.0,-0.7951769872128993,12,2,24
83,414,1989,4.0,-0.7951769872128993,8,2,21
83,606,1989,6.0,-0.19738363512477344,12,2,19
83,606,1989,6.0,-0.19738363512477344,12,2,18
86,141,1989,6.0,-0.19738363512477344,8,2,16
25,1311,1985,4.0,-0.9446253252349309,12,13,26
86,264,1989,8.0,0.6993063930074157,8,2,15
86,382,1989,8.0,1.7454447591616358,8,2,13
93,1594,1989,4.0,-0.5710044801798522,12,2,23
93,1594,1989,6.0,-0.3468319731468051,12,2,20
93,1594,1989,6.0,-0.3468319731468051,12,2,21
93,1594,1989,6.0,0.02678887190827367,12,2,21
93,1597,1989,6.0,-0.3468319731468051,12,2,21
93,1597,1989,6.0,-0.3468319731468051,12,2,20
93,1597,1989,6.0,-0.12265946611375764,12,2,20
93,4594,1989,6.0,0.4004097169633524,12,2,20
25,1311,1985,4.0,-0.9446253252349309,12,13,24
102,785,1989,4.0,-0.7951769872128993,12,2,23
102,785,1989,4.0,-0.5710044801798522,8,2,19
102,785,1989,4.0,-0.5710044801798522,12,2,22
102,785,1989,4.0,-0.5710044801798522,8,2,21
102,785,1989,4.0,-0.5710044801798522,12,2,24
102,785,1989,6.0,-0.19738363512477344,12,2,19
102,1280,1989,4.0,-0.7951769872128993,12,2,23
102,1280,1989,4.0,-0.5710044801798522,8,2,19
102,1280,1989,4.0,-0.5710044801798522,12,2,22
102,2399,1989,8.0,1.4465480831175732,8,2,14
25,1311,1985,6.0,-0.3468319731468051,12,13,19
102,2399,1989,8.0,1.4465480831175732,8,2,17
102,2399,1989,8.0,1.4465480831175732,8,2,12
102,3844,1989,4.0,-0.7951769872128993,12,2,24
102,3844,1989,4.0,-0.7951769872128993,12,2,25
102,3844,1989,4.0,-0.5710044801798522,12,2,23
104,2431,1989,6.0,-0.3468319731468051,12,2,21
104,2431,1989,6.0,-0.3468319731468051,12,2,20
104,2431,1989,6.0,-0.12265946611375764,12,2,20
104,402,1989,4.0,-0.5710044801798522,12,2,23
104,402,1989,6.0,-0.3468319731468051,12,2,20
25,1311,1985,6.0,-0.3468319731468051,12,13,18
104,402,1989,6.0,-0.3468319731468051,12,2,21
104,402,1989,6.0,-0.12265946611375764,12,2,18
113,1835,1989,8.0,2.6421347872938252,12,2,10
113,4705,1989,8.0,2.6421347872938252,8,2,10
113,4258,1989,8.0,2.6421347872938252,12,2,10
141,460,1989,4.0,-0.7204528182018839,12,2,18
141,460,1989,4.0,-0.7204528182018839,12,2,19
141,460,1989,4.0,-0.7204528182018839,12,2,20
141,460,1989,4.0,-0.7204528182018839,12,2,18
141,460,1989,4.0,-0.7204528182018839,12,2,19
92,3019,1985,6.0,-0.19738363512477344,12,13,17
141,460,1989,4.0,-0.7204528182018839,12,2,20
141,460,1989,4.0,-0.7204528182018839,12,2,21
141,460,1989,4.0,-0.7204528182018839,12,2,21
141,492,1989,4.0,-0.7204528182018839,12,2,18
141,492,1989,6.0,-0.3468319731468051,12,2,17
20,1858,1989,6.0,0.4004097169633524,12,1,20
20,2774,1989,6.0,0.4004097169633524,12,1,20
24,1051,1989,8.0,1.2970997450955415,12,1,18
24,2150,1989,8.0,0.9234789000404628,12,1,18
25,1266,1989,6.0,0.7740305620184312,12,1,20
11,113,1985,6.0,-0.42155614215782056,12,28,21
92,4179,1985,4.0,-1.2435220012789938,12,13,25
25,1266,1989,8.0,1.2970997450955415,12,1,18
25,1266,1989,8.0,1.820168928172652,12,1,15
26,3260,1989,6.0,-0.19738363512477344,12,1,19
34,3420,1989,4.0,-0.5710044801798522,12,1,22
34,3420,1989,6.0,-0.19738363512477344,12,1,19
42,2733,1989,8.0,1.2970997450955415,12,1,18
42,2733,1989,8.0,1.8948930971836675,12,1,14
86,141,1989,6.0,-0.19738363512477344,12,1,15
73,1454,1989,6.0,0.4004097169633524,12,1,18
87,2428,1989,8.0,1.2970997450955415,12,1,18
92,4179,1985,4.0,-1.2435220012789938,12,13,29
73,4599,1989,8.0,1.2970997450955415,12,1,18
93,1838,1989,6.0,0.4004097169633524,12,1,20
93,3270,1989,6.0,0.4004097169633524,12,1,19
104,1025,1989,6.0,0.4004097169633524,12,1,19
119,551,1989,4.0,-0.9446253252349309,12,1,19
119,551,1989,4.0,-0.9446253252349309,12,1,18
119,551,1989,4.0,-0.9446253252349309,12,1,22
119,551,1989,4.0,-0.9446253252349309,12,1,22
20,4309,1989,4.0,-0.9446253252349309,12,13,25
20,4309,1989,4.0,-0.9446253252349309,12,13,26
32,1436,1985,4.0,-0.9446253252349309,12,13,22
25,1311,1989,4.0,-0.9446253252349309,12,13,25
25,1311,1989,4.0,-0.9446253252349309,12,13,26
25,1311,1989,6.0,-0.3468319731468051,12,13,20
25,1311,1989,6.0,-0.3468319731468051,12,13,20
92,4179,1989,4.0,-1.2435220012789938,12,13,25
92,4179,1989,4.0,-1.2435220012789938,12,13,27
92,4180,1989,4.0,-1.2435220012789938,12,13,21
92,4180,1989,4.0,-1.2435220012789938,12,13,24
32,1436,1989,4.0,-0.9446253252349309,12,13,20
32,1436,1989,4.0,-0.9446253252349309,12,13,22
32,1436,1985,4.0,-0.9446253252349309,12,13,24
32,1438,1989,4.0,-1.3182461702900097,12,13,25
32,1438,1989,4.0,-1.3182461702900097,12,13,28
42,1928,1989,4.0,-1.019349494245947,12,13,24
42,1928,1989,4.0,-1.019349494245947,12,13,27
50,1409,1989,4.0,-1.3182461702900097,12,13,26
50,1409,1989,4.0,-1.3182461702900097,12,13,29
50,1410,1989,4.0,-1.2435220012789938,12,13,23
50,1410,1989,4.0,-1.2435220012789938,12,13,23
87,4609,1989,4.0,-1.2435220012789938,12,13,24
87,4609,1989,4.0,-1.2435220012789938,12,13,27
42,1928,1985,4.0,-1.2435220012789938,12,13,24
83,162,1989,4.0,-1.2435220012789938,12,13,23
83,162,1989,4.0,-1.2435220012789938,12,13,27
89,3052,1989,4.0,-1.3182461702900097,12,13,25
89,3052,1989,4.0,-1.3182461702900097,12,13,28
89,4349,1989,4.0,-0.9446253252349309,12,13,20
102,1436,1989,4.0,-0.9446253252349309,12,13,20
102,1436,1989,4.0,-0.9446253252349309,12,13,22
102,1438,1989,4.0,-1.3182461702900097,12,13,25
102,1438,1989,4.0,-1.3182461702900097,12,13,28
127,4870,1989,4.0,-1.0940736632569625,12,13,20
42,1928,1985,4.0,-1.2435220012789938,12,13,27
127,4870,1989,4.0,-1.0940736632569625,12,13,23
127,4870,1989,4.0,-1.0940736632569625,12,13,24
127,4872,1989,4.0,-1.0940736632569625,12,13,20
127,4872,1989,4.0,-1.0940736632569625,12,13,21
134,1252,1989,4.0,-0.9446253252349309,12,13,24
134,1252,1989,4.0,-0.9446253252349309,12,13,25
134,1252,1989,6.0,-0.5710044801798522,12,13,19
134,1519,1989,4.0,-1.2435220012789938,12,13,23
134,1519,1989,4.0,-1.2435220012789938,12,13,22
134,1531,1989,4.0,-1.2435220012789938,12,13,25
42,1928,1985,4.0,-1.2435220012789938,12,13,26
134,1531,1989,4.0,-1.2435220012789938,12,13,28
140,2186,1989,4.0,-1.0940736632569625,12,13,24
6,3,1989,5.0,-0.7204528182018839,12,4,18
6,3,1989,5.0,-0.7204528182018839,12,4,19
6,55,1989,5.0,-0.7951769872128993,12,4,18
20,1349,1989,4.0,-0.5710044801798522,12,4,24
20,1349,1989,6.0,-0.3468319731468051,12,4,21
20,1349,1989,6.0,0.02678887190827367,12,4,19
20,1349,1989,6.0,0.02678887190827367,12,4,20
25,1343,1989,4.0,-0.5710044801798522,12,4,23
42,1928,1985,4.0,-1.2435220012789938,12,13,23
25,1343,1989,6.0,-0.3468319731468051,12,4,21
23,1599,1989,4.0,-0.5710044801798522,8,4,16
34,3028,1989,4.0,-0.7951769872128993,12,4,21
34,3028,1989,4.0,-0.7951769872128993,12,4,24
42,4529,1989,6.0,-0.19738363512477344,12,4,21
42,4529,1989,6.0,0.4004097169633524,12,4,20
42,4532,1989,6.0,-0.19738363512477344,12,4,19
42,4532,1989,6.0,0.4004097169633524,12,4,18
87,4077,1989,6.0,-0.19738363512477344,12,4,21
87,4077,1989,6.0,0.4004097169633524,12,4,20
42,1928,1985,4.0,-1.2435220012789938,12,13,25
87,4080,1989,6.0,-0.19738363512477344,12,4,19
87,4080,1989,6.0,0.4004097169633524,12,4,18
86,145,1989,6.0,-0.19738363512477344,8,4,17
93,1595,1989,4.0,-0.5710044801798522,12,4,24
93,1595,1989,6.0,-0.3468319731468051,12,4,21
93,1595,1989,6.0,0.02678887190827367,12,4,20
100,332,1989,4.0,-0.8699011562239152,8,4,18
100,332,1989,4.0,-0.7951769872128993,12,4,18
100,332,1989,4.0,-0.7951769872128993,12,4,18
104,403,1989,4.0,-0.5710044801798522,12,4,24
42,1928,1985,4.0,-1.019349494245947,12,13,25
104,403,1989,6.0,-0.3468319731468051,12,4,21
141,83,1989,4.0,-0.7204528182018839,12,4,18
141,83,1989,4.0,-0.7204528182018839,12,4,19
141,83,1989,4.0,-0.7204528182018839,12,4,20
141,83,1989,4.0,-0.7204528182018839,12,4,21
141,465,1989,4.0,-0.7204528182018839,12,4,18
141,465,1989,4.0,-0.7204528182018839,12,4,20
141,465,1989,4.0,-0.7204528182018839,12,4,19
141,465,1989,4.0,-0.7204528182018839,12,4,19
141,465,1989,4.0,-0.7204528182018839,12,4,18
11,113,1985,6.0,-0.42155614215782056,12,28,21
42,1928,1985,4.0,-1.019349494245947,12,13,32
141,465,1989,4.0,-0.7204528182018839,12,4,19
141,465,1989,4.0,-0.7204528182018839,12,4,20
141,465,1989,4.0,-0.7204528182018839,12,4,21
141,465,1989,4.0,-0.7204528182018839,12,4,20
141,494,1989,4.0,-0.7204528182018839,12,4,18
20,2775,1989,8.0,1.2970997450955415,12,4,18
25,1267,1989,8.0,1.2970997450955415,12,4,18
42,2735,1989,8.0,1.2970997450955415,12,4,18
87,2430,1989,8.0,1.2970997450955415,12,4,18
93,1590,1989,8.0,1.2970997450955415,12,4,18
42,1928,1985,4.0,-1.019349494245947,12,13,27
104,4090,1989,8.0,1.2970997450955415,12,4,18
25,3907,1989,4.0,-0.5710044801798522,12,8,21
25,3907,1989,4.0,-0.5710044801798522,12,8,22
25,3907,1989,6.0,-0.3468319731468051,12,8,19
25,3907,1989,6.0,0.7740305620184312,12,8,18
92,4670,1989,4.0,-0.645728649190868,12,8,20
92,4670,1989,4.0,-0.645728649190868,12,8,20
92,4670,1989,4.0,-0.645728649190868,12,8,21
92,4670,1989,6.0,-0.19738363512477344,12,8,17
92,4670,1989,6.0,-0.19738363512477344,12,8,18
42,1928,1985,4.0,-0.9446253252349309,1,13,34
32,3767,1989,4.0,-0.9446253252349309,12,8,22
32,3767,1989,4.0,-0.9446253252349309,12,8,23
32,3767,1989,4.0,-0.4962803111688364,12,8,19
32,3767,1989,4.0,-0.4962803111688364,12,8,20
42,1561,1989,4.0,-0.7951769872128993,12,8,20
42,1561,1989,4.0,-0.7951769872128993,12,8,20
42,3827,1989,4.0,-0.7204528182018839,12,8,19
42,3827,1989,4.0,-0.7204528182018839,12,8,22
42,3827,1989,6.0,-0.2721078041357893,12,8,17
42,3827,1989,6.0,-0.2721078041357893,12,8,18
50,1409,1985,4.0,-1.3182461702900097,12,13,24
43,3914,1989,4.0,-0.5710044801798522,12,8,21
43,3914,1989,4.0,-0.5710044801798522,12,8,22
43,3914,1989,6.0,-0.3468319731468051,12,8,19
43,3914,1989,6.0,0.7740305620184312,12,8,18
58,3397,1989,4.0,-0.7204528182018839,12,8,20
58,3397,1989,4.0,-0.4962803111688364,12,8,19
58,3397,1989,4.0,-0.4962803111688364,12,8,19
89,4670,1989,4.0,-0.9446253252349309,12,8,22
89,4670,1989,4.0,-0.9446253252349309,12,8,23
89,4670,1989,4.0,-0.4962803111688364,12,8,19
50,1409,1985,4.0,-1.3182461702900097,12,13,28
89,4670,1989,4.0,-0.4962803111688364,12,8,20
83,961,1989,4.0,-0.7951769872128993,12,8,20
83,961,1989,4.0,-0.7951769872128993,12,8,20
83,961,1989,4.0,-0.7951769872128993,12,8,20
134,4670,1989,4.0,-0.645728649190868,12,8,20
134,4670,1989,4.0,-0.645728649190868,12,8,21
134,4670,1989,4.0,-0.645728649190868,12,8,20
134,4670,1989,4.0,-0.645728649190868,12,8,21
134,4670,1989,4.0,-0.645728649190868,12,8,21
134,4670,1989,6.0,-0.19738363512477344,12,8,19
50,1410,1985,4.0,-1.3182461702900097,12,13,24
134,4670,1989,6.0,-0.19738363512477344,12,8,19
42,3828,1989,4.0,-0.7204528182018839,12,8,20
42,3828,1989,6.0,-0.2721078041357893,12,8,16
42,3828,1989,6.0,-0.2721078041357893,12,8,17
83,974,1989,4.0,-0.4962803111688364,12,8,17
25,1063,1989,6.0,0.7740305620184312,12,22,15
25,1063,1989,6.0,0.7740305620184312,12,22,17
25,1063,1989,6.0,0.7740305620184312,12,22,17
25,1063,1989,6.0,0.7740305620184312,12,22,18
25,1063,1989,8.0,1.2970997450955415,12,22,13
87,2834,1985,4.0,-1.2435220012789938,12,13,24
25,1063,1989,8.0,1.2970997450955415,12,22,15
25,1063,1989,8.0,1.2970997450955415,12,22,15
25,1063,1989,8.0,1.820168928172652,12,22,15
25,1063,1989,8.0,1.820168928172652,12,22,14
25,1063,1989,8.0,1.820168928172652,12,22,14
25,1063,1989,8.0,2.193789773227731,1,22,19
25,1063,1989,8.0,2.193789773227731,1,22,17
25,1078,1989,6.0,0.7740305620184312,12,22,15
25,1078,1989,6.0,0.7740305620184312,12,22,17
25,1078,1989,6.0,0.7740305620184312,12,22,15
87,2834,1985,4.0,-1.2435220012789938,12,13,27
